x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
38.86374179273844,91.11380204558372,40.59942439198494,81.23950101435184,48.67035895586014,89.39593099057674,71.72897458076477,47.34601825475693,67.15664640069008,63.15470673143864,128.19659896194935,50.645554438233376,52.468618378043175,98.19399565458298,54.810941219329834,57.64570087194443,84.10527370870113,93.48420426249504,89.87411856651306,49.13974553346634,61.5960918366909,38.917176425457,30.391942709684372,87.9793893545866,69.86819207668304,75.77575743198395,51.936786621809006,35.824254155159,53.939223289489746,49.92010071873665,36.672502756118774,69.27684880793095,119.27909217774868,39.55084830522537,60.539133846759796,53.188204765319824,117.90739372372627,64.34451788663864,48.73909056186676,43.89435052871704,51.27168260514736,25.663292035460472,50.23861303925514,70.29063999652863,67.85527803003788,37.16032952070236,50.033675506711006,65.97018800675869,46.31252959370613,50.46408623456955
38.93519751727581,63.04113194346428,52.581774070858955,65.02345204353333,75.12196898460388,54.171402007341385,51.138829439878464,104.28596287965775,45.19145004451275,44.886767864227295,61.80815398693085,101.75211355090141,52.03527398407459,53.110672160983086,70.79523056745529,54.282043129205704,50.96700042486191,45.07494159042835,49.66864362359047,63.07926960289478,28.68245355784893,52.842870354652405,78.86532694101334,45.37333734333515,46.35779187083244,57.43363872170448,50.24154670536518,51.99965089559555,51.95857957005501,42.594317346811295,54.00627851486206,54.87757734954357,59.051765128970146,83.17823521792889,58.5304107517004,71.67072035372257,35.374145954847336,54.43040281534195,57.51117132604122,47.33218811452389,46.6951634734869,66.90812297165394,52.27960646152496,57.33473226428032,48.62677305936813,30.656391754746437,79.15743626654148,63.81310522556305,98.9014282822609,58.79569798707962
75.15884935855865,59.64897572994232,55.30044436454773,88.9236107468605,51.119131967425346,51.91415548324585,42.6542479544878,78.06778885424137,74.36550222337246,93.48755702376366,59.558870270848274,103.76377031207085,48.27096126973629,48.40507172048092,40.65223038196564,87.82034274190664,51.03698931634426,42.755668982863426,57.77645856142044,76.59969851374626,40.34503363072872,68.20019334554672,35.578664392232895,41.449349373579025,47.87994548678398,37.55008801817894,82.76752196252346,59.62005816400051,50.37733353674412,50.50264298915863,46.08915187418461,48.607075586915016,107.87844657897949,39.70423713326454,52.51220427453518,42.89061762392521,38.46748732030392,56.02925084531307,42.739324271678925,58.309128507971764,59.673283249139786,74.1555355489254,49.99218508601189,53.50545980036259,75.21668449044228,53.202034905552864,78.69601249694824,42.89187490940094,25.56983381509781,45.38632929325104
44.404808431863785,47.539640218019485,62.38608621060848,62.769558280706406,91.20432659983635,40.15560261905193,62.92127072811127,87.92784065008163,35.100895911455154,33.0531969666481,62.55791522562504,63.48746828734875,59.72231738269329,120.98271399736404,45.08877173066139,40.7184474170208,59.56452805548906,67.00828671455383,63.226791098713875,39.068469777703285,45.46009004116058,69.22446191310883,110.31548492610455,72.94854149222374,54.46476861834526,54.41112443804741,41.434261947870255,35.247160121798515,48.65191876888275,43.2401429861784,36.730337888002396,55.50077185034752,51.02986469864845,38.293562829494476,53.939223289489746,74.37346503138542,52.5482464581728,46.50866612792015,48.34430292248726,64.30931389331818,100.86195543408394,61.24824285507202,46.492740511894226,32.64918923377991,63.11698816716671,51.6857486218214,36.63059324026108,82.96072483062744,44.47458777576685,53.801340982317924
51.51056684553623,51.329098641872406,77.65833288431168,34.139491617679596,51.61324515938759,48.713525757193565,38.89622166752815,67.83474236726761,50.87144672870636,35.77983006834984,100.69683194160461,65.28832018375397,91.27473458647728,50.45067518949509,51.31568759679794,45.66377028822899,69.31205280125141,50.357636064291,47.50317893922329,42.42542199790478,42.68987104296684,80.90799674391747,52.16016434133053,68.86906921863556,71.97372615337372,41.483715176582336,49.16614852845669,42.05368459224701,56.87749944627285,112.86316439509392,38.119847886264324,40.92128947377205,54.759811609983444,48.170797526836395,32.580457627773285,38.83000463247299,37.63977438211441,113.72650042176247,80.97169920802116,82.44439959526062,42.00004041194916,49.682892858982086,36.75506450235844,47.085341066122055,37.300726398825645,53.18988114595413,85.89690551161766,53.59598435461521,81.61291480064392,63.87261673808098
60.392869636416435,43.75772550702095,48.053450882434845,54.05719857662916,66.90309382975101,30.864262953400612,45.02842202782631,145.71938663721085,46.67001776397228,36.23580560088158,71.38615474104881,90.45079350471497,77.75472477078438,57.7571801841259,51.97534337639809,48.43482747673988,51.78423598408699,45.70106975734234,48.92810247838497,24.511199444532394,68.68508644402027,54.559484124183655,39.62293267250061,62.754470854997635,53.649209439754486,87.70739659667015,41.67817533016205,60.326652601361275,39.8069154471159,84.91664193570614,55.13490177690983,77.39304564893246,47.25968465209007,52.290502935647964,41.8755691498518,41.49880260229111,60.8974602073431,65.2514398097992,80.14189079403877,65.63030183315277,65.79207256436348,67.40391254425049,51.61743611097336,80.38454689085484,61.87018007040024,38.33631053566933,86.99242025613785,78.42360064387321,36.484748125076294,72.3270233720541
72.71426729857922,49.67912100255489,54.17391657829285,50.546228885650635,48.53582940995693,65.41488692164421,40.24193622171879,45.14828324317932,77.37544365227222,43.04191097617149,44.51293498277664,53.40026691555977,67.95376539230347,99.48774240911007,38.5896535590291,34.06279720366001,88.47350254654884,47.27896302938461,52.849575877189636,55.65835162997246,64.86251950263977,136.28387823700905,39.04667682945728,100.0057440251112,46.354858204722404,55.41611462831497,52.00761370360851,45.04350945353508,64.4090585410595,32.19824284315109,47.06648178398609,50.239451229572296,55.216625332832336,42.24688746035099,57.081179693341255,33.038947731256485,71.4519526809454,60.82747131586075,44.137006625533104,56.17132410407066,63.11573088169098,55.753905326128006,56.25095218420029,62.31735460460186,44.25393417477608,35.25596112012863,42.09643229842186,57.73832090198994,45.128585770726204,75.86544379591942
76.28579623997211,66.52800366282463,47.517428174614906,64.07839246094227,49.42934028804302,46.00239917635918,83.98373611271381,51.9242137670517,48.03081974387169,60.927215963602066,80.98050020635128,106.7649107426405,44.381339102983475,60.8702190220356,68.7881838530302,41.35379567742348,42.22802817821503,52.14088596403599,49.543753266334534,41.71673208475113,83.97996425628662,91.86523966491222,45.16337066888809,85.42081341147423,56.42822943627834,27.827918529510498,58.43024700880051,58.36780183017254,87.08881214261055,74.25611838698387,69.42960899323225,53.1777273863554,60.04879251122475,62.132952734827995,62.87265568971634,118.87131258845329,54.94505167007446,70.25669328868389,43.22296008467674,61.07725203037262,46.304985880851746,49.60913211107254,71.99258543550968,77.05064490437508,72.57722318172455,66.01503118872643,58.6469192057848,72.44311273097992,61.641354113817215,51.66982300579548
44.1571231931448,68.92606616020203,37.17751242220402,85.63497103750706,31.52182325720787,37.01657988131046,53.50671708583832,41.86844453215599,57.00197070837021,27.12761051952839,56.676752865314484,66.42993539571762,97.4513590335846,83.24319496750832,62.018539756536484,32.1144238114357,64.95052948594093,59.88827906548977,57.71862342953682,73.54449480772018,60.51608361303806,55.79916760325432,62.38818168640137,48.007769510149956,35.57950258255005,62.388600781559944,63.53692151606083,58.78857336938381,43.421611189842224,45.85739225149155,34.517934545874596,38.2130965590477,33.06451253592968,58.8761642575264,52.3516908288002,43.43083128333092,40.892791002988815,46.70396447181702,43.85537467896938,29.69624474644661,55.28703331947327,82.17031136155128,86.43628098070621,97.34951891005039,58.86359140276909,69.4013200700283,56.43032491207123,62.40997463464737,61.75953894853592,52.43760533630848
69.71647962927818,73.52982647716999,60.4498665779829,60.894107446074486,56.698545813560486,32.81347453594208,62.707532197237015,72.16399535536766,44.10054534673691,54.50248718261719,84.78420786559582,82.30190724134445,48.43231290578842,42.61694848537445,129.3654553592205,77.63444446027279,49.75288175046444,60.3807158768177,40.307315066456795,53.06038074195385,39.08397629857063,81.77091367542744,71.34298793971539,41.15891642868519,127.49587185680866,48.712268471717834,53.20915952324867,62.75111809372902,64.94047120213509,41.73140041530132,56.259334087371826,35.52418202161789,68.97342391312122,46.969251707196236,43.29252988100052,65.67179225385189,32.43209794163704,48.43776114284992,53.05744707584381,57.83052183687687,59.0362586081028,78.93196307122707,61.94477900862694,57.37580358982086,47.55137488245964,42.246049270033836,58.158254250884056,66.63026288151741,52.16142162680626,59.25251170992851
43.04107278585434,44.1516749560833,70.70847786962986,70.34763693809509,51.84458568692207,43.43334585428238,57.73119628429413,38.205552846193314,65.41823968291283,39.91127014160156,71.77591323852539,80.93733340501785,89.85232561826706,35.0254587829113,47.73912951350212,41.23644903302193,32.70283341407776,47.70099185407162,47.37619310617447,39.11331295967102,89.31336924433708,65.33944979310036,66.12399592995644,75.85748098790646,71.89786992967129,120.82094326615334,94.54954415559769,23.357849568128586,65.53893908858299,78.31547409296036,96.34536691009998,55.85029721260071,73.29471409320831,56.9676049053669,42.96395927667618,50.76918751001358,36.47301346063614,40.54284654557705,74.0354647859931,46.95206880569458,78.49903777241707,50.4267867654562,81.26255124807358,73.84791970252991,34.58037972450256,30.26537597179413,63.3173156529665,38.84090110659599,79.71399463713169,54.04232069849968
30.358415096998215,40.31024873256683,80.35898208618164,53.03984507918358,43.73467527329922,40.93805328011513,47.82734904438257,37.107523530721664,56.21323361992836,50.43642595410347,50.85594020783901,54.68479357659817,66.96050986647606,49.51693117618561,52.53693088889122,55.66086620092392,43.19320432841778,134.1594848781824,78.13442498445511,65.64371287822723,66.16674363613129,63.50339390337467,52.268290892243385,51.59941501915455,69.40802559256554,37.67749294638634,66.21954962611198,39.66945223510265,35.747140645980835,58.555975556373596,59.92432124912739,45.454222708940506,63.4828582406044,25.2425204962492,39.41673785448074,63.90572525560856,48.80363121628761,41.4388719946146,82.10325613617897,68.63102316856384,84.87221784889698,113.93814347684383,75.18106140196323,65.6571239233017,48.54840226471424,54.37089130282402,71.39788940548897,35.73959693312645,38.99764269590378,50.714705139398575
49.33420568704605,57.31713026762009,64.50042128562927,63.87932226061821,45.69687880575657,42.2594603151083,61.04540079832077,53.152162581682205,65.99952466785908,41.63207486271858,45.12732848525047,58.291107416152954,46.59709520637989,33.2769937813282,66.8523833155632,52.06586793065071,42.9052859544754,79.88833822309971,114.74573984742165,51.699159666895866,63.809752464294434,77.85195484757423,160.09099781513214,42.46397875249386,53.6525622010231,41.51389002799988,43.72000694274902,73.24442267417908,45.867450535297394,75.08047856390476,86.44298650324345,33.99113193154335,61.44354119896889,96.07672691345215,57.64905363321304,43.57709549367428,96.20161727070808,40.65893590450287,48.45578223466873,61.74864247441292,93.2830385863781,112.09705844521523,58.52747708559036,46.445801854133606,51.19415000081062,53.87971177697182,49.25667308270931,38.04294392466545,70.01655176281929,54.473988711833954
60.093216598033905,42.534805834293365,86.23218163847923,54.26988936960697,35.93573346734047,54.012564942240715,98.8431740552187,64.01552818715572,58.04216489195824,93.89491751790047,51.88817158341408,46.16668447852135,62.200846150517464,57.26977251470089,59.33339707553387,46.71066999435425,73.69201630353928,46.041375026106834,50.63759163022041,61.822403222322464,35.41605547070503,75.40653459727764,74.04154166579247,61.10994145274162,49.09951239824295,88.40728551149368,60.176197439432144,49.60913211107254,63.152192160487175,35.26727668941021,74.0264542400837,44.31323613971472,45.81799730658531,82.24658668041229,52.76240408420563,66.4031133055687,61.51939742267132,63.391076400876045,40.4690857976675,41.23435355722904,55.57788535952568,150.19448474049568,56.70776590704918,65.47397933900356,60.043344274163246,51.58307030797005,32.19069913029671,49.563031643629074,86.23972535133362,63.25235590338707
63.382694497704506,44.61393691599369,44.43477373570204,32.906513661146164,70.77595219016075,47.9214359074831,56.49402737617493,45.6562265753746,30.512642115354538,41.72804765403271,50.34422501921654,40.05543887615204,50.54916255176067,36.33513115346432,63.04783746600151,44.16005685925484,68.57318803668022,40.15099257230759,94.57049891352654,69.35102865099907,96.48534469306469,50.93598738312721,38.01276907324791,51.97450518608093,48.582348972558975,54.9953430891037,41.31859168410301,37.27222792804241,55.372947826981544,66.18853658437729,44.03935745358467,43.346802704036236,45.0795516371727,100.1620665192604,91.75208397209644,73.03697057068348,75.09011775255203,90.20604193210602,61.217229813337326,92.15944446623325,68.60923022031784,79.64526303112507,43.685222044587135,51.894038915634155,66.7979009449482,36.327168345451355,49.321213737130165,59.94192324578762,50.723087042570114,63.93548101186752
50.019845366477966,62.0436854660511,57.07405507564545,72.36013188958168,27.589453384280205,37.11758181452751,89.08873423933983,47.564576379954815,54.324790835380554,52.563752979040146,65.41614420711994,137.73269020020962,43.03939640522003,44.017983600497246,49.881963059306145,56.93156272172928,53.50671708583832,95.66810913383961,37.42980770766735,62.646763399243355,71.80608808994293,54.738856852054596,69.70642134547234,90.40636941790581,33.00793468952179,30.179042369127274,99.0740954875946,77.61265151202679,74.56247694790363,48.825424164533615,61.093177646398544,50.39745010435581,46.30205221474171,36.194734275341034,50.0265508890152,55.167172104120255,68.48601624369621,45.82386463880539,47.144852578639984,55.312179028987885,43.927039951086044,64.4962303340435,41.374750435352325,77.81842723488808,31.98869526386261,62.55225744098425,49.96452480554581,72.88316264748573,69.31833922863007,54.32227626442909
47.472165897488594,81.97249844670296,53.4815713763237,101.33134201169014,76.7518300563097,31.871558167040348,49.51064474880695,35.37791781127453,32.909028232097626,93.88737380504608,39.348844438791275,39.651431143283844,76.45133882761002,46.89423367381096,45.34022882580757,50.17407238483429,97.84866124391556,57.11345002055168,56.91898986697197,83.19960907101631,82.25999772548676,45.22581584751606,57.395920157432556,40.681567043066025,47.07779735326767,101.54969058930874,31.757773831486702,224.9736338853836,76.5133649110794,61.28428503870964,51.305629312992096,38.470420986413956,53.277891129255295,55.25769665837288,56.33896216750145,58.452459052205086,71.5500209480524,33.53515639901161,46.20524123311043,56.9676049053669,72.99925200641155,37.20726817846298,34.07830372452736,37.71437332034111,60.488004237413406,51.85045301914215,61.242375522851944,58.50736051797867,61.373552307486534,66.83897227048874
39.07643258571625,54.38304506242275,48.88828843832016,104.66650128364563,65.74220024049282,49.49849098920822,56.60634487867355,41.69410094618797,34.40310247242451,42.11068153381348,98.27991016209126,44.46180537343025,63.51638585329056,33.84025767445564,36.09415143728256,60.221459716558456,31.295930966734886,62.932586297392845,79.51492443680763,61.068031936883926,76.91695354878902,68.75339895486832,39.88360986113548,35.940343514084816,126.14093720912933,68.9193606376648,66.14243611693382,52.487896755337715,57.49231204390526,69.51531395316124,32.93920308351517,79.16204631328583,35.703135654330254,55.872928351163864,55.67176267504692,94.63755413889885,95.48664093017578,92.94608607888222,104.10323739051819,86.91761177033186,47.46001213788986,126.645527780056,36.613829433918,88.86745199561119,50.72895437479019,56.37584254145622,57.62306973338127,67.56442598998547,73.90324026346207,46.88836634159088
56.68848752975464,34.237559884786606,79.9340195953846,41.091861203312874,54.900627583265305,29.738573357462883,36.77664790302515,64.08174522221088,61.449408531188965,32.510049641132355,70.04505023360252,101.883290335536,28.628390282392502,52.382913418114185,78.41354236006737,47.97717556357384,37.513626739382744,77.17469707131386,47.55556583404541,38.09994086623192,54.42160181701183,55.87628111243248,66.05861708521843,53.43463271856308,72.45317101478577,38.86101767420769,68.59707646071911,57.992711663246155,34.8381232470274,48.46961237490177,52.28882655501366,42.99832507967949,55.883824825286865,110.56233197450638,55.13029173016548,45.94121128320694,57.141948491334915,44.415704905986786,85.15678346157074,48.51529374718666,112.98218742012978,113.68459090590477,42.865052819252014,51.977019757032394,74.05243813991547,86.67809888720512,50.02319812774658,69.90088149905205,79.0061429142952,79.77224886417389
63.6903103441,49.02658984065056,56.41062743961811,52.9484823346138,50.987955182790756,65.9446232020855,53.85540425777435,54.142484441399574,33.38470123708248,66.71911105513573,88.4106382727623,36.17084585130215,37.98510879278183,45.72453908622265,32.77156502008438,39.18958827853203,57.97427147626877,51.18744447827339,33.76314416527748,70.12132555246353,52.41078324615955,51.137153059244156,44.28662359714508,61.707571148872375,89.52291682362556,40.435558184981346,64.90820087492466,101.40174999833107,66.4668157696724,61.87772378325462,42.6961574703455,49.43562671542168,63.831545412540436,57.74293094873428,67.92903877794743,144.54172924160957,81.7734282463789,44.31554116308689,66.99110381305218,43.8532792031765,54.472312331199646,56.50492385029793,58.79129748791456,35.506999120116234,59.22066047787666,62.288856133818626,50.66986195743084,46.2421216070652,25.867391377687454,76.86079479753971
88.9600720256567,112.92141862213612,42.982399463653564,73.61867465078831,48.96330647170544,131.68640434741974,60.197990387678146,46.09711468219757,60.06304174661636,48.91175776720047,36.5501269698143,52.92543210089207,42.57252439856529,53.290463984012604,43.80466416478157,129.0507148951292,50.18496885895729,57.2877936065197,65.22377952933311,78.21950130164623,60.34760735929012,40.80226644873619,54.4257927685976,137.25701719522476,44.436659663915634,42.83487796783447,61.228545382618904,101.21818631887436,28.94354984164238,31.88392147421837,39.48337398469448,68.0312979966402,60.850102454423904,102.97084227204323,46.369945630431175,55.7958148419857,55.535975843667984,49.045030027627945,76.66843011975288,61.008939519524574,37.365686148405075,45.25389522314072,58.674998581409454,69.69301030039787,36.41601651906967,64.9656169116497,53.5834114998579,52.049942314624786,40.289293974637985,67.21364334225655
55.14537915587425,53.58383059501648,56.88420496881008,68.6808954924345,79.42775264382362,94.09524500370026,53.75314503908157,45.720767229795456,34.86955538392067,37.72024065256119,50.21011456847191,37.60289400815964,131.1067957431078,43.52722316980362,47.208135947585106,48.92433062195778,46.60505801439285,91.35771542787552,65.26275537908077,60.499319806694984,109.9579967558384,45.236293226480484,124.90376830101013,48.93271252512932,63.447654247283936,31.302636489272118,60.37149578332901,66.2321224808693,62.55770567804575,47.03379236161709,50.47330632805824,57.72868171334267,79.80912923812866,58.76426585018635,49.31911826133728,49.558840692043304,54.85662259161472,70.77427580952644,50.59484392404556,53.23011428117752,51.20965652167797,34.83351320028305,62.63460963964462,88.74507620930672,48.575643450021744,39.66735675930977,36.903005093336105,61.43935024738312,102.07355953752995,49.5424959808588
80.0739973783493,88.94708007574081,63.96649405360222,49.584824591875076,100.00490583479404,77.83602923154831,36.4755280315876,44.99824717640877,45.73166370391846,47.91431128978729,66.87920540571213,66.05484522879124,41.30350425839424,42.66221076250076,56.267715990543365,58.347685262560844,45.63485272228718,53.344108164310455,39.03326578438282,38.95321860909462,70.32039575278759,72.23440334200859,75.89058950543404,47.37996496260166,119.61394920945168,140.14584012329578,73.80601018667221,88.54935877025127,58.15448239445686,57.50572308897972,57.85723915323615,53.94844338297844,75.82856342196465,66.71659648418427,77.35281251370907,89.34354409575462,44.27111707627773,43.77574659883976,56.73794075846672,45.31382583081722,64.12449292838573,78.46970111131668,75.6584107875824,84.11072194576263,41.83156415820122,46.108849346637726,83.84878747165203,46.83304578065872,63.394010066986084,49.836281687021255
61.37732416391373,37.25336864590645,71.85428403317928,66.33438169956207,112.79275640845299,35.74546426534653,44.11647096276283,48.85559901595116,64.61944431066513,49.55632612109184,72.12040945887566,69.75587457418442,106.90949857234955,57.734549045562744,54.401904344558716,48.230309039354324,69.29193623363972,52.89861001074314,46.40975967049599,50.49426108598709,69.25882771611214,102.26592421531677,38.91969099640846,44.614775106310844,44.04899664223194,60.42241584509611,50.47875456511974,61.65476515889168,41.570886969566345,146.90207317471504,55.57285621762276,52.50759422779083,51.598576828837395,43.61439496278763,58.26218985021114,164.5673532038927,79.78817448019981,65.91528654098511,50.702132284641266,48.17750304937363,71.21851667761803,58.315834030508995,72.58811965584755,67.161675542593,93.70548650622368,40.13841971755028,53.87468263506889,56.055025197565556,43.47357898950577,46.32342606782913
